log_votes,mpa_PG-13,log_budget,genre_Action,release_year,movie_age,mpa_Not Rated,genre_Documentary,log_gross_worldwide
12.676079399771027,1.0,19.11382792951231,0.0,2018.0,8.0,0.0,0.0,20.301299177051998
12.417147664184915,0.0,14.376269121254566,0.0,1950.0,76.0,0.0,0.0,12.642609973192748
8.03947991910045,0.0,16.300417291085605,0.0,2019.0,7.0,1.0,1.0,16.312861126698827
8.131824785007195,0.0,16.300417291085605,0.0,2003.0,23.0,0.0,1.0,14.891276511954882
8.79497643168877,0.0,15.424948670398354,0.0,1996.0,30.0,0.0,0.0,13.28553949090938
9.305741456739435,0.0,15.894952224644102,1.0,2020.0,6.0,0.0,0.0,11.512175183579524
11.49273296168228,0.0,16.300417291085605,0.0,2013.0,13.0,0.0,0.0,16.01003025819427
11.703554089007538,0.0,16.066802461833923,1.0,1967.0,59.0,0.0,0.0,17.5794027212625
8.45553053102413,1.0,16.300417291085605,0.0,2004.0,22.0,0.0,1.0,14.983683734545235
12.91164481522143,0.0,17.484187330270895,1.0,2014.0,12.0,0.0,0.0,18.27864371502934
9.546884034617925,0.0,12.206077645517674,0.0,1963.0,63.0,0.0,0.0,4.143134726391533
11.429554725537322,0.0,15.424948670398354,0.0,2011.0,15.0,0.0,0.0,17.066057476885923
4.330733340286331,0.0,16.300417291085605,0.0,2021.0,5.0,0.0,0.0,9.659630959624376
10.404293143019792,0.0,17.216707972959764,0.0,2007.0,19.0,0.0,0.0,17.373091610187423
9.741027444837728,0.0,16.300417291085605,0.0,1992.0,34.0,0.0,0.0,17.528871138892406
11.385103457032141,0.0,17.034386422832473,0.0,1986.0,40.0,0.0,0.0,17.485378814019274
10.165890277802454,0.0,16.300417291085605,0.0,1984.0,42.0,0.0,0.0,14.190583123032273
5.099866427824199,0.0,16.300417291085605,0.0,2021.0,5.0,0.0,1.0,9.331584079261546
6.90875477931522,0.0,13.910821646859095,1.0,2005.0,21.0,0.0,1.0,13.3692453300966
5.099866427824199,0.0,16.300417291085605,0.0,2010.0,16.0,1.0,1.0,6.352629396319567
8.867990898182093,0.0,16.300417291085605,1.0,1989.0,37.0,0.0,0.0,15.332222249295459
12.598118111678868,1.0,19.413932520666354,1.0,2006.0,20.0,0.0,0.0,19.784425751123838
9.680406499268875,1.0,15.520258832020865,0.0,2005.0,21.0,0.0,0.0,17.740493302026167
8.188966863648876,0.0,16.300417291085605,0.0,2005.0,21.0,0.0,1.0,16.02426046281876
